distance_in_meters,duration_in_seconds,pickup_in_meters,pickup_in_seconds,driver_rating,order_hour,order_wday,order_month,driver_experience_days,price_start_local,price_bid_local
2439,345,507,99,5.0,10,1,9,384,200,200
0,0,1154,184,5.0,10,1,9,384,200,250
1459,187,565,85,4.9668,10,1,9,-119,200,200
1459,187,288,58,5.0,10,1,9,631,200,200
4730,501,692,112,5.0,10,1,9,631,300,300
1790,207,216,35,4.9668,10,1,9,-119,150,200
2921,368,311,49,5.0,10,1,9,631,150,200
5796,582,143,14,5.0,10,1,9,835,250,300
0,0,256,53,5.0,10,1,9,384,170,200
4001,449,152,33,5.0,10,1,9,384,200,250
1128,158,461,79,5.0,10,1,9,384,150,200
1922,299,1339,184,5.0,10,1,9,384,150,200
1987,244,1048,162,5.0,10,1,9,384,180,200
5499,485,513,46,5.0,11,1,9,384,200,250
6693,754,2796,355,5.0,11,1,9,384,250,300
1334,258,591,77,5.0,11,1,9,835,180,200
6336,677,980,153,5.0,11,1,9,835,250,350
7902,782,511,96,5.0,12,1,9,384,220,300
6715,740,449,57,5.0,13,1,9,384,250,300
1410,207,111,26,4.9668,13,1,9,-119,220,220
1379,215,847,149,5.0,13,1,9,384,150,200
2072,318,416,88,5.0,13,1,9,384,200,200
3394,426,786,114,5.0,14,1,9,384,200,200
1087,181,377,83,5.0,14,1,9,384,200,200
5937,614,890,140,5.0,14,1,9,384,280,300
1388,161,1351,212,5.0,14,1,9,384,150,200
4406,519,249,52,5.0,14,1,9,384,150,250
1041,142,969,85,5.0,14,1,9,384,158,200
0,0,496,79,5.0,14,1,9,122,500,500
0,0,1342,228,4.90384,14,1,9,119,200,250
4532,510,432,48,5.0,14,1,9,384,150,250
7510,644,937,113,5.0,15,1,9,631,250,270
0,0,1974,305,5.0,15,1,9,384,200,200
2286,305,1049,200,5.0,15,1,9,384,200,200
2007,257,228,41,5.0,15,1,9,384,150,200
2533,255,605,84,5.0,15,1,9,631,150,200
3872,521,879,101,4.99868,15,1,9,-102,170,200
4812,585,1022,123,5.0,15,1,9,384,200,300
6554,734,327,39,4.99868,16,1,9,-102,200,200
2850,345,996,135,5.0,16,1,9,631,200,200
2065,316,378,65,5.0,16,1,9,631,200,200
4294,554,6,1,5.0,16,1,9,122,200,200
1537,227,418,67,5.0,16,1,9,631,150,200
0,0,570,124,5.0,16,1,9,631,250,250
2358,309,537,128,4.90384,16,1,9,119,160,220
2848,385,662,60,4.90384,17,1,9,119,200,230
10243,908,1463,196,4.90384,17,1,9,119,300,400
2590,339,3947,391,4.98684,17,1,9,828,200,230
1794,224,414,80,5.0,17,1,9,633,150,200
802,140,600,117,5.0,17,1,9,633,200,200
2590,339,3947,384,4.98684,17,1,9,828,200,200
6690,705,897,151,4.96309,17,1,9,-105,350,350
1202,175,798,117,5.0,17,1,9,633,200,200
2993,321,2744,239,4.94781,18,1,9,-443,150,300
1641,269,2752,275,4.94781,18,1,9,-443,150,200
1674,294,1663,147,5.0,18,1,9,633,200,200
1693,240,761,92,4.94781,18,1,9,-443,200,200
1801,297,365,60,5.0,18,1,9,633,150,200
3013,356,1028,118,4.99594,18,1,9,834,150,300
913,184,536,112,4.94781,18,1,9,-443,200,200
1790,250,741,109,4.94781,18,1,9,-443,150,200
0,0,827,127,4.99594,18,1,9,834,200,200
2259,452,1324,180,5.0,18,1,9,633,200,270
2136,333,117,22,5.0,18,1,9,633,150,200
3267,368,524,64,4.99594,19,1,9,834,200,300
4820,485,996,88,4.99594,19,1,9,834,150,300
2096,330,1195,110,4.99594,19,1,9,834,200,200
0,0,498,78,5.0,19,1,9,633,300,350
1578,220,1301,190,4.99594,19,1,9,834,200,200
2417,386,182,38,4.99594,19,1,9,834,150,200
1962,307,1066,158,4.98119,19,1,9,143,180,200
9138,874,1277,192,4.98119,19,1,9,143,300,400
0,0,1550,225,4.9668,19,1,9,-119,250,350
0,0,180,43,4.99594,19,1,9,834,150,200
5195,564,818,171,4.99594,19,1,9,834,300,300
1465,257,483,110,4.99594,19,1,9,834,200,200
4062,492,1419,229,4.90384,19,1,9,119,180,250
2644,411,1175,144,4.94781,19,1,9,-443,200,200
793,136,931,144,5.0,19,1,9,633,180,200
4862,509,947,179,5.0,19,1,9,633,200,300
2967,481,867,166,5.0,19,1,9,633,200,300
1507,261,762,141,5.0,20,1,9,633,200,200
2103,348,617,121,5.0,20,1,9,633,200,200
1208,188,738,111,4.99594,20,1,9,834,200,200
2955,463,765,133,4.94781,20,1,9,-443,200,200
2955,463,61,8,4.99594,20,1,9,834,200,200
2547,400,80,19,4.9668,20,1,9,-119,200,200
1609,247,1163,208,4.94781,20,1,9,-443,150,200
1609,247,437,103,4.99594,20,1,9,834,150,200
1177,164,690,111,4.99594,20,1,9,834,200,200
1648,229,266,55,4.9668,20,1,9,-119,200,200
7811,819,742,108,4.99594,20,1,9,834,400,400
6140,608,959,131,5.0,20,1,9,633,150,300
7811,762,387,66,5.0,20,1,9,633,300,350
0,0,2287,337,4.98119,21,1,9,143,600,1000
1096,143,1079,164,4.90384,21,1,9,119,150,200
2554,414,1103,152,4.94879,21,1,9,812,200,250
0,0,2287,336,4.98119,21,1,9,143,150,150
2049,361,1238,246,4.94879,21,1,9,812,200,250
0,0,1619,271,4.94879,21,1,9,812,200,250
1452,238,614,106,5.0,21,1,9,633,250,250
8207,759,7961,650,5.0,21,1,9,633,400,600
2176,363,1079,167,4.94879,21,1,9,812,150,200
2820,428,950,156,4.94879,21,1,9,812,200,200
0,0,836,184,4.94879,21,1,9,812,200,200
3034,394,1053,124,5.0,21,1,9,633,200,200
1607,217,388,75,4.90384,21,1,9,119,200,200
1169,179,1322,205,4.94879,21,1,9,812,180,200
1802,229,791,131,4.94879,21,1,9,812,200,200
2615,339,1921,264,4.94879,21,1,9,812,200,200
0,0,824,107,4.94879,22,1,9,812,180,250
1921,241,756,94,4.94879,22,1,9,812,200,200
1921,241,4839,374,4.98119,22,1,9,143,200,200
3459,423,1000,130,4.94879,22,1,9,812,200,250
4396,420,1196,138,4.98119,22,1,9,143,300,450
2947,358,1306,156,5.0,22,1,9,-446,200,200
2503,213,1054,91,5.0,23,1,9,-446,200,250
2950,376,4253,412,4.98119,23,1,9,143,200,200
2846,471,4860,418,4.98119,23,1,9,143,200,250
1951,260,2539,274,5.0,23,1,9,-446,250,250
4624,558,8240,857,4.98119,23,1,9,143,250,250
3358,433,1999,201,5.0,23,1,9,-446,200,250
3275,446,1545,218,5.0,0,2,9,-445,200,500
2331,294,2292,259,5.0,0,2,9,-445,200,250
13384,748,2517,237,5.0,0,2,9,-445,500,700
654,105,391,54,4.94879,0,2,9,813,200,250
1201,197,573,104,5.0,0,2,9,-445,200,250
2213,286,1875,233,4.94879,0,2,9,813,300,300
1014,138,1964,279,4.94879,1,2,9,813,200,250
1420,214,180,33,4.94879,1,2,9,813,200,250
0,0,1450,223,4.94879,1,2,9,813,200,250
1280,185,1116,152,4.94879,2,2,9,813,250,250
1632,272,571,85,4.94879,2,2,9,813,200,250
1596,250,1516,234,4.94879,3,2,9,813,200,250
0,0,1372,227,4.94879,3,2,9,813,200,250
0,0,1727,221,4.94879,3,2,9,813,200,300
0,0,67,16,4.94879,3,2,9,813,200,250
1492,235,67,16,4.94879,3,2,9,813,150,250
0,0,616,88,4.94879,3,2,9,813,300,300
686,122,727,110,4.94879,4,2,9,813,150,250
1567,227,1509,223,4.94879,5,2,9,813,200,250
9508,1049,2607,264,4.97916,5,2,9,628,300,500
0,0,1334,209,5.0,6,2,9,-104,200,200
2051,280,930,151,5.0,6,2,9,-104,200,200
2051,280,1488,210,5.0,6,2,9,344,200,200
5517,565,928,120,5.0,6,2,9,-104,180,240
1759,301,1049,226,5.0,6,2,9,-104,200,200
1410,192,1194,110,4.97916,6,2,9,628,150,200
0,0,2607,322,5.0,6,2,9,836,250,380
0,0,2244,327,5.0,6,2,9,344,1400,2800
1362,214,963,129,5.0,6,2,9,344,200,200
1565,165,1311,141,5.0,7,2,9,344,200,200
0,0,1155,108,4.97916,7,2,9,628,200,350
2548,318,755,107,5.0,7,2,9,-104,200,200
1829,205,570,85,5.0,7,2,9,-104,200,200
7827,761,821,93,4.97916,7,2,9,628,250,350
7827,761,814,92,4.97492,7,2,9,346,250,330
2140,242,570,90,5.0,7,2,9,344,170,200
2357,293,388,57,5.0,7,2,9,-104,170,200
2361,237,1328,158,5.0,7,2,9,-104,170,200
2139,294,567,87,5.0,7,2,9,344,150,200
1629,206,1005,120,5.0,7,2,9,344,180,200
0,0,557,91,5.0,7,2,9,-104,350,350
7637,761,2217,207,4.97916,7,2,9,628,250,400
7637,761,2241,210,4.97492,7,2,9,346,250,500
1731,226,945,161,5.0,7,2,9,-104,200,200
0,0,3416,262,5.0,7,2,9,634,200,200
0,0,1213,200,5.0,7,2,9,-104,200,200
6215,619,1320,158,4.97916,7,2,9,628,250,330
3067,308,2101,191,4.97492,7,2,9,346,200,230
2400,251,418,72,5.0,7,2,9,634,200,200
0,0,1299,192,5.0,7,2,9,344,200,200
1529,213,1148,134,5.0,7,2,9,-104,200,200
6818,665,1354,165,4.97492,7,2,9,346,250,350
1425,245,342,55,5.0,7,2,9,344,200,200
2516,338,339,65,5.0,7,2,9,344,200,200
6818,665,1384,153,4.97492,7,2,9,346,250,350
1369,155,1498,180,4.97492,7,2,9,346,150,200
0,0,807,99,4.97492,7,2,9,346,300,350
5656,562,1956,272,4.97916,7,2,9,628,250,250
9,2,2785,331,5.0,7,2,9,344,200,200
2891,425,405,97,4.98684,7,2,9,829,200,200
2891,425,1559,229,5.0,7,2,9,-104,200,200
963,160,1304,178,5.0,7,2,9,344,200,200
362,87,15135,1013,4.95868,7,2,9,-110,250,350
0,0,2412,260,4.97492,7,2,9,346,200,300
1186,189,383,72,4.98684,7,2,9,829,400,400
1186,189,815,150,5.0,7,2,9,-104,400,400
3583,432,902,202,4.98684,7,2,9,829,250,250
0,0,747,118,5.0,7,2,9,344,150,200
9712,979,2099,219,4.97492,7,2,9,346,300,400
6449,819,1342,191,4.98684,8,2,9,829,300,300
6449,819,1075,176,4.98834,8,2,9,641,300,300
3128,343,1176,102,4.97916,8,2,9,628,200,200
3450,409,765,96,4.97916,8,2,9,628,200,200
1298,141,1546,195,4.97492,8,2,9,346,200,200
3050,464,354,74,5.0,8,2,9,344,200,200
0,0,1469,210,4.98684,8,2,9,829,200,200
0,0,1434,185,4.97916,8,2,9,628,200,300
7324,903,1507,168,4.97492,8,2,9,346,400,450
420,76,1268,167,4.97492,8,2,9,346,200,250
2100,309,795,140,5.0,8,2,9,344,200,200
1958,307,1177,186,4.98684,8,2,9,829,200,200
1927,298,475,72,4.98684,8,2,9,829,200,200
2869,371,1133,137,5.0,8,2,9,344,200,200
0,0,2417,252,4.97492,8,2,9,346,200,300
7020,660,1509,178,4.97492,8,2,9,346,250,350
0,0,141,29,4.98684,8,2,9,829,200,200
0,0,913,149,5.0,8,2,9,344,200,200
0,0,1865,256,5.0,8,2,9,344,200,200
1755,253,850,143,5.0,8,2,9,344,200,200
0,0,915,152,4.98684,8,2,9,829,200,200
3031,482,644,113,4.98684,8,2,9,829,200,200
1933,280,537,102,4.98684,8,2,9,829,150,150
6530,772,754,104,5.0,8,2,9,148,250,250
0,0,5396,465,4.98419,8,2,9,153,300,300
2257,257,1025,107,4.9668,8,2,9,-118,200,200
1170,209,623,116,5.0,8,2,9,344,150,200
3796,420,2503,271,4.9668,8,2,9,-118,200,250
1962,292,411,83,5.0,8,2,9,-104,200,200
4446,515,868,97,4.9668,8,2,9,-118,200,200
1864,254,1287,220,5.0,8,2,9,344,200,200
1920,315,514,88,5.0,8,2,9,-104,200,200
3973,500,622,79,5.0,8,2,9,-104,150,200
4627,642,755,90,4.98419,8,2,9,153,200,200
1910,326,366,76,5.0,8,2,9,344,250,250
2816,467,339,46,5.0,8,2,9,-104,200,200
1453,256,283,57,5.0,8,2,9,-104,200,200
5074,658,834,187,5.0,8,2,9,-104,200,200
1341,234,381,58,5.0,8,2,9,344,200,200
1874,267,162,34,4.9668,9,2,9,-118,150,200
1874,267,355,78,5.0,9,2,9,344,150,200
0,0,317,51,4.9668,9,2,9,-118,200,200
0,0,327,77,5.0,9,2,9,344,200,200
2603,382,377,55,5.0,9,2,9,344,180,200
2625,371,181,43,4.98419,9,2,9,153,180,200
1675,229,723,126,5.0,9,2,9,-104,150,200
3305,434,177,42,4.98419,9,2,9,153,150,200
3369,442,1011,175,4.98419,9,2,9,153,200,200
6633,733,507,70,5.0,9,2,9,385,250,250
0,0,3560,383,4.95868,9,2,9,-110,200,200
0,0,579,118,4.98419,9,2,9,153,200,200
6115,638,576,59,5.0,9,2,9,385,150,300
7058,834,420,61,5.0,9,2,9,385,250,300
2040,326,430,106,5.0,10,2,9,-104,200,200
5973,636,124,19,5.0,10,2,9,385,200,300
7408,852,892,188,5.0,11,2,9,385,250,250
4470,545,1012,92,5.0,11,2,9,363,250,250
6522,679,767,104,5.0,11,2,9,385,250,300
2899,407,6098,654,5.0,11,2,9,385,250,300
1355,196,401,66,5.0,11,2,9,363,200,200
6587,743,554,117,5.0,12,2,9,385,350,350
517,80,92,22,5.0,12,2,9,-104,200,200
2705,394,259,57,4.99179,12,2,9,170,250,250
2705,394,1136,161,5.0,12,2,9,-104,250,250
1961,250,743,127,5.0,12,2,9,344,200,200
938,214,625,108,5.0,12,2,9,344,200,200
2324,313,798,126,5.0,12,2,9,-104,200,200
6866,595,1693,193,5.0,12,2,9,363,200,250
1118,117,562,76,5.0,12,2,9,344,200,200
0,0,1292,164,5.0,12,2,9,363,350,350
3726,413,3054,330,5.0,12,2,9,344,200,200
3675,388,322,64,5.0,12,2,9,-104,150,200
1831,245,1272,196,5.0,12,2,9,385,150,200
2800,384,34,8,5.0,13,2,9,344,200,200
1656,236,856,179,5.0,13,2,9,-104,200,200
9352,962,185,36,5.0,13,2,9,123,350,350
1948,283,729,124,4.94879,13,2,9,813,150,200
7069,717,257,41,4.99179,13,2,9,170,400,400
6572,673,526,118,5.0,13,2,9,-104,200,200
0,0,466,82,5.0,13,2,9,385,200,200
2238,269,941,155,5.0,13,2,9,344,200,200
7961,977,2522,291,5.0,13,2,9,632,350,350
1463,238,479,104,5.0,13,2,9,385,150,200
1702,324,1642,255,5.0,13,2,9,344,150,200
1918,289,242,52,4.99594,13,2,9,835,150,200
1918,289,282,62,5.0,13,2,9,385,150,200
1172,253,246,52,5.0,13,2,9,385,200,200
4625,498,670,123,4.99594,13,2,9,835,250,300
4625,498,254,54,5.0,13,2,9,385,250,250
0,0,758,133,5.0,14,2,9,385,150,200
3498,379,594,65,5.0,14,2,9,123,220,220
3352,401,88,14,5.0,14,2,9,344,150,250
0,0,843,120,5.0,14,2,9,344,200,200
8400,867,979,105,4.97916,14,2,9,628,200,300
6323,622,679,50,4.97916,14,2,9,628,200,300
1617,307,214,38,4.99594,14,2,9,835,150,200
3091,417,304,40,5.0,14,2,9,344,200,200
4592,434,880,80,4.97916,14,2,9,628,150,300
1557,201,242,51,5.0,14,2,9,-104,150,200
1557,201,1414,192,5.0,14,2,9,344,150,200
1417,167,333,56,5.0,14,2,9,385,180,200
7514,834,718,60,4.97916,14,2,9,628,200,350
0,0,550,88,5.0,14,2,9,344,200,200
6251,692,1150,87,4.97916,14,2,9,628,200,350
5692,569,1523,203,4.99594,14,2,9,835,200,300
838,135,1026,182,4.99594,14,2,9,835,200,300
3937,468,415,61,5.0,14,2,9,-104,200,250
0,0,198,42,4.99594,14,2,9,835,150,200
0,0,2271,348,5.0,14,2,9,385,220,250
2447,370,179,39,4.99179,14,2,9,170,200,200
7126,769,171,32,5.0,14,2,9,632,250,250
1814,297,188,39,4.99594,14,2,9,835,150,200
1424,216,491,72,5.0,14,2,9,385,150,200
1907,273,959,133,5.0,15,2,9,385,150,200
0,0,1621,240,4.99594,15,2,9,835,1000,1700
2360,287,709,92,5.0,15,2,9,385,150,200
1414,230,868,115,5.0,15,2,9,385,200,200
3024,409,582,93,4.99594,15,2,9,835,150,200
1618,273,56,13,4.99594,15,2,9,835,200,250
4821,520,565,81,5.0,15,2,9,385,200,250
2962,399,383,65,5.0,15,2,9,385,200,250
1555,261,1296,182,5.0,15,2,9,385,150,200
2051,343,588,92,5.0,15,2,9,385,150,200
0,0,987,164,5.0,15,2,9,385,200,200
2443,213,1199,148,4.9668,15,2,9,-118,200,200
1335,218,567,93,5.0,15,2,9,385,150,200
2685,334,809,92,4.9668,15,2,9,-118,150,200
2488,353,518,71,5.0,15,2,9,-104,200,200
4975,570,235,45,4.99594,15,2,9,835,230,300
1700,301,1063,177,5.0,15,2,9,385,200,200
4552,555,1320,191,5.0,15,2,9,385,500,500
1684,240,638,81,5.0,15,2,9,-104,150,200
0,0,700,147,4.99868,15,2,9,-101,200,200
2654,331,1230,171,5.0,15,2,9,385,150,200
2431,359,200,36,4.99594,15,2,9,835,150,200
2941,407,1046,128,5.0,15,2,9,-104,150,200
0,0,1134,161,5.0,15,2,9,385,150,200
1427,232,543,69,5.0,15,2,9,385,150,200
0,0,380,48,4.99594,15,2,9,835,200,200
0,0,405,68,4.99594,15,2,9,835,200,200
0,0,913,103,4.99594,15,2,9,835,180,200
2335,330,236,33,5.0,15,2,9,-104,150,200
1506,270,1169,171,4.94879,15,2,9,813,150,200
1506,270,1089,159,4.94879,15,2,9,813,150,200
4250,471,573,78,4.94879,16,2,9,813,200,250
0,0,555,71,5.0,16,2,9,-104,150,200
2356,354,315,35,5.0,16,2,9,385,200,200
2667,395,904,126,5.0,16,2,9,385,150,200
2408,284,1154,168,4.94879,16,2,9,813,200,200
2667,395,904,125,5.0,16,2,9,385,150,200
2587,344,84,12,5.0,16,2,9,-104,200,200
2862,387,497,61,5.0,16,2,9,385,150,200
3850,484,951,131,5.0,16,2,9,-104,150,200
1848,256,716,121,4.94879,16,2,9,813,200,200
1829,277,667,90,4.94879,16,2,9,813,200,200
1094,178,714,122,4.9668,16,2,9,-118,200,200
2133,336,1100,159,4.94879,16,2,9,813,200,200
2553,295,358,50,4.99179,16,2,9,170,150,150
2883,395,1245,212,5.0,16,2,9,385,200,200
0,0,1178,179,4.94879,16,2,9,813,200,200
1044,158,923,152,4.94879,16,2,9,813,150,200
0,0,505,58,5.0,16,2,9,385,300,300
0,0,279,47,4.99594,16,2,9,835,200,200
2199,330,381,64,4.94781,16,2,9,-442,150,200
0,0,1947,159,4.9668,16,2,9,-118,200,250
1982,267,1374,216,5.0,17,2,9,363,200,200
0,0,1492,199,4.9668,17,2,9,-118,200,200
1260,199,255,30,4.94781,17,2,9,-442,180,200
9687,888,2514,238,4.97916,17,2,9,628,300,380
1484,259,821,125,4.99594,17,2,9,835,200,200
2691,335,563,100,4.99594,17,2,9,835,150,200
1460,193,600,104,4.94781,17,2,9,-442,150,200
0,0,3458,452,5.0,17,2,9,123,200,200
1417,288,138,33,4.99594,17,2,9,835,200,300
2131,353,160,29,4.99594,17,2,9,835,150,200
8513,747,1078,114,4.96309,17,2,9,-104,380,380
1796,206,1575,170,4.9668,17,2,9,-118,200,200
2541,388,536,76,4.9668,17,2,9,-118,200,200
2316,341,664,122,4.94781,17,2,9,-442,200,200
1697,212,313,61,4.94781,17,2,9,-442,150,200
2276,245,749,124,4.99594,17,2,9,835,200,200
1600,275,787,145,4.94781,17,2,9,-442,170,200
2920,444,277,34,4.99594,17,2,9,835,150,200
2590,443,698,87,4.99594,18,2,9,835,200,200
1727,236,1046,194,4.9668,18,2,9,-118,180,180
2468,355,546,88,4.94781,18,2,9,-442,150,200
2335,344,332,69,4.99594,18,2,9,835,150,200
1849,292,806,154,4.9668,18,2,9,-118,180,200
3896,471,531,155,4.9668,18,2,9,-118,150,250
2203,209,1941,216,4.9668,18,2,9,-118,200,250
1782,253,491,94,4.94781,18,2,9,-442,200,200
2125,332,484,80,4.94781,18,2,9,-442,150,200
2125,332,1162,178,4.99594,18,2,9,835,150,200
0,0,556,94,4.9668,18,2,9,-118,200,250
579,110,1781,265,4.94781,18,2,9,-442,200,200
0,0,271,61,4.99594,18,2,9,835,200,250
6294,715,1481,126,4.9668,18,2,9,-118,250,250
0,0,979,154,4.94781,18,2,9,-442,250,250
0,0,687,86,5.0,18,2,9,632,250,250
2166,318,244,53,4.94781,18,2,9,-442,200,200
2251,350,290,70,5.0,18,2,9,632,200,200
3031,283,524,108,5.0,18,2,9,123,200,200
1695,272,429,83,4.94781,18,2,9,-442,150,200
1695,272,211,46,4.99594,18,2,9,835,150,200
0,0,823,105,5.0,19,2,9,632,150,200
1437,212,1214,238,4.94781,19,2,9,-442,200,200
1441,249,3,1,4.99594,19,2,9,835,150,200
3675,523,665,109,5.0,19,2,9,632,200,250
6850,708,30,7,4.99594,19,2,9,835,200,300
1790,306,949,149,4.99594,19,2,9,835,200,200
5951,730,692,124,4.99594,19,2,9,835,250,300
0,0,1123,170,4.99594,19,2,9,835,150,200
2316,306,2178,197,5.0,19,2,9,634,200,200
4087,526,35,5,5.0,19,2,9,634,250,250
5782,532,1853,286,5.0,19,2,9,634,250,250
5092,584,1125,211,5.0,20,2,9,634,250,350
2523,322,1099,207,5.0,20,2,9,634,200,200
17724,1225,1241,154,4.98119,20,2,9,144,500,730
0,0,1168,124,4.94781,20,2,9,-442,300,400
1752,266,308,52,5.0,20,2,9,634,400,400
1519,267,1376,208,4.98119,20,2,9,144,150,150
3517,397,1284,188,5.0,20,2,9,634,500,500
1531,224,1337,190,4.94879,20,2,9,813,150,200
4120,462,1699,186,4.98834,20,2,9,641,200,250
6106,693,397,37,4.94781,20,2,9,-442,200,350
3092,367,1614,167,4.94781,20,2,9,-442,200,300
4120,473,951,88,4.94781,21,2,9,-442,150,300
5081,588,2264,255,4.98119,21,2,9,144,200,250
1872,349,54,12,4.94781,21,2,9,-442,200,200
0,0,1248,161,4.94781,21,2,9,-442,200,250
2037,278,1139,167,4.94781,21,2,9,-442,150,250
4650,632,4478,702,4.98119,21,2,9,144,250,250
2610,286,168,20,4.94879,21,2,9,813,200,200
0,0,270,38,4.94879,21,2,9,813,200,250
2212,312,151,27,4.94879,21,2,9,813,200,200
1589,218,744,136,4.94781,22,2,9,-442,150,200
2209,251,494,73,4.94781,22,2,9,-442,150,200
4369,430,989,101,4.94781,22,2,9,-442,200,350
158,36,1629,142,4.98119,22,2,9,144,200,200
13847,1103,2701,326,4.98119,22,2,9,144,500,600
1201,182,1104,148,4.94879,22,2,9,813,150,200
3832,416,912,176,4.94879,22,2,9,813,200,250
1393,179,1085,149,4.94879,22,2,9,813,200,200
1383,181,599,125,4.94879,22,2,9,813,150,200
1085,198,993,116,4.94879,23,2,9,813,200,200
3223,466,1395,213,4.98119,23,2,9,144,150,200
1810,238,857,112,4.94879,23,2,9,813,200,200
1891,308,658,99,4.98119,23,2,9,144,200,200
3211,481,675,108,4.94879,23,2,9,813,250,300
2776,349,1403,178,4.94879,23,2,9,813,200,250
1892,318,1079,151,4.94879,23,2,9,813,150,200
4137,523,1191,177,5.0,0,3,9,-444,250,300
0,0,1340,177,4.94879,0,3,9,814,200,250
894,123,833,116,4.94879,0,3,9,814,200,250
820,168,1756,230,5.0,0,3,9,-444,200,250
820,168,826,142,4.94879,0,3,9,814,200,250
894,123,337,57,4.94879,0,3,9,814,200,250
5077,627,5702,652,4.94879,0,3,9,814,200,250
820,166,666,119,4.94879,0,3,9,814,200,250
1684,227,1976,283,4.94879,0,3,9,814,200,250
1005,153,905,155,4.94879,0,3,9,814,200,250
2215,380,225,47,4.94879,0,3,9,814,250,350
1688,250,1857,296,4.94879,1,3,9,814,200,250
2313,276,319,46,4.94879,1,3,9,814,200,250
3084,416,359,57,4.94879,2,3,9,814,330,400
1962,306,970,158,4.94879,2,3,9,814,250,300
3439,449,1792,191,5.0,2,3,9,-444,300,300
2336,334,548,90,4.94879,3,3,9,814,200,250
1823,230,883,107,5.0,5,3,9,-103,200,200
0,0,550,95,5.0,5,3,9,-103,200,200
3051,376,1380,184,5.0,6,3,9,-103,200,200
3020,283,767,167,5.0,6,3,9,345,200,200
0,0,357,73,5.0,6,3,9,345,150,200
2051,257,930,139,5.0,6,3,9,345,200,200
2058,278,864,160,5.0,6,3,9,345,200,200
2582,367,681,107,5.0,6,3,9,-103,150,200
1619,215,1255,197,5.0,6,3,9,-103,200,200
2277,399,1183,141,5.0,6,3,9,-103,200,200
3025,365,973,219,5.0,6,3,9,-103,250,250
2475,304,616,89,5.0,7,3,9,345,200,200
2130,331,860,158,5.0,7,3,9,-103,200,200
0,0,766,109,5.0,7,3,9,345,200,200
1565,239,1348,175,5.0,7,3,9,345,200,200
0,0,1207,173,5.0,7,3,9,-103,200,200
1940,276,819,140,5.0,7,3,9,-103,150,200
0,0,1256,143,4.97916,7,3,9,629,250,300
0,0,623,94,5.0,7,3,9,-103,200,250
1285,159,873,125,5.0,7,3,9,345,200,200
2379,263,1461,225,5.0,7,3,9,635,200,200
3629,410,2015,192,4.97916,7,3,9,629,200,250
2870,345,540,87,5.0,7,3,9,345,200,200
5337,536,616,100,5.0,7,3,9,635,200,300
2138,280,587,89,5.0,7,3,9,345,200,200
2480,251,696,89,5.0,7,3,9,635,150,200
8719,667,813,90,4.98419,7,3,9,154,250,250
1597,261,601,103,5.0,7,3,9,635,150,200
1740,267,946,156,5.0,7,3,9,-103,200,200
3371,415,1246,142,5.0,7,3,9,-103,200,200
1832,269,581,79,5.0,7,3,9,345,150,200
2935,332,715,127,5.0,7,3,9,-103,200,200
0,0,712,142,5.0,7,3,9,345,250,250
2847,396,787,101,4.99117,8,3,9,-428,200,200
2296,332,1124,182,4.98419,8,3,9,154,200,250
4317,386,1486,173,5.0,8,3,9,628,200,300
3883,362,1501,244,4.98684,8,3,9,830,280,280
2177,323,1384,200,4.99117,8,3,9,-428,200,200
4478,494,944,119,5.0,8,3,9,-103,200,200
0,0,449,68,5.0,8,3,9,345,200,200
1686,243,543,93,4.98419,8,3,9,154,200,200
0,0,716,138,4.98419,8,3,9,154,150,200
1141,161,1142,191,5.0,8,3,9,345,200,200
2918,292,287,45,4.98419,8,3,9,154,150,200
2698,430,448,73,5.0,8,3,9,345,250,250
0,0,104,25,4.99179,8,3,9,171,200,250
3039,346,665,95,5.0,8,3,9,-103,200,200
5030,498,750,140,4.99179,8,3,9,171,300,300
1965,319,982,175,5.0,8,3,9,345,180,200
1478,228,1236,213,4.99117,8,3,9,-428,200,200
0,0,269,61,5.0,8,3,9,837,200,200
1518,233,249,63,5.0,8,3,9,837,200,200
4571,425,14,3,4.99179,8,3,9,171,170,240
1781,266,752,110,5.0,8,3,9,345,200,200
3699,361,764,105,5.0,8,3,9,149,250,250
6783,788,1269,139,5.0,9,3,9,-103,250,300
4391,461,1588,212,4.99179,9,3,9,171,200,250
3689,549,1944,249,4.98419,9,3,9,154,200,200
1266,203,305,75,5.0,9,3,9,345,200,200
3369,457,1261,180,4.99179,9,3,9,171,200,200
7654,933,655,94,5.0,9,3,9,-103,250,250
5790,642,987,148,5.0,9,3,9,-103,300,300
1397,231,248,60,5.0,9,3,9,837,200,200
1851,248,88,21,5.0,9,3,9,345,200,200
2841,438,1110,169,4.98419,9,3,9,154,150,200
2016,290,114,24,5.0,9,3,9,-103,200,200
4558,421,1893,273,5.0,9,3,9,-103,250,300
3874,432,143,26,4.98419,9,3,9,154,200,200
0,0,1608,194,4.99179,9,3,9,171,200,200
1746,323,1462,229,4.98419,9,3,9,154,150,200
0,0,245,65,5.0,9,3,9,837,200,200
3379,514,1601,211,4.98419,9,3,9,154,250,250
2152,238,816,127,5.0,9,3,9,837,200,200
1413,231,745,113,5.0,9,3,9,633,150,200
1204,186,197,46,4.99117,10,3,9,-428,160,160
1204,186,197,34,4.98419,10,3,9,154,160,200
0,0,179,34,4.99179,10,3,9,171,180,200
